@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-ram/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
303823106,361326,203569947,1136968,204206016,1135624,190882,2249318,551153363,17117,305697648,6627,7498,1332410359,1111,1.65,0.08,148789880,146466000,1992000,162799412,16
310685690,394918,208296543,1145529,206350685,1127954,473181,2999872,593273308,21911,304112484,7833,8329,1448964319,2088,1.88,0.09,160488261,156262000,4006000,174704171,16
1018519277,414897,605858593,1206085,599977513,1205413,347717,4153722,994392358,31985,1008900118,6128,6880,3572991021,1265,3.38,0.14,269754560,268429000,1001000,283965434,16
307371913,333281,203799747,1127919,202353446,1126652,268371,2494439,552662279,17436,305313365,2984,4748,1342744906,1106,1.63,0.08,149494558,146204000,3004000,163558744,16
308621771,649109,207781294,1326243,208019546,1328696,353818,6118112,1534626707,55194,308182191,35944,15736,1845853215,4040,3.79,0.22,437525271,432990000,4009000,489128956,17
309838992,879623,209467479,1316185,209427304,1308159,699769,6185188,1544199759,56577,308403042,29577,15068,2050638283,4042,4.09,0.22,417668043,412377000,4992000,431644263,17
307519720,697223,207229432,1303414,206914662,1296545,536080,6039528,1576790463,49930,307535611,12196,12004,1844260202,2086,4.18,0.22,425188824,419921000,4999000,439274390,17
305884987,574915,207339787,1278755,207438540,1279791,349234,5575527,1438902443,49398,306020946,4892,9807,2646830940,1109,3.74,0.2,388102332,384814000,2998000,402301322,17
307052315,372077,205250085,1137318,204670886,1139284,270310,2831569,653893739,21400,307477135,2497,4513,2159732046,1111,2.14,0.09,175926076,171522000,3988000,190304388,17
1216831838,786966,611536398,1467052,608834814,1467256,759364,6226679,1420401302,53246,1204160616,26108,12608,4073841409,2955,4.86,0.2,384384695,378138000,6002000,398358768,17
208916011,1096643,208706273,1441144,209522698,1443666,636192,9147785,2430266776,86739,210265606,13917,18311,3859364063,2082,6.47,0.34,657136227,650705000,5997000,671355242,17
307169083,687004,206761028,1295421,206681619,1293099,543468,6176885,1532432615,51402,307027572,11529,11755,2043223143,2089,4.22,0.21,413278307,410005000,3000000,427574126,17
305562034,507312,205757653,1272963,205545326,1275206,325508,5472149,1412337530,42552,305310870,5775,9741,1836862140,1108,3.56,0.2,381160853,380803000,0,395393061,17
311641911,908052,210162941,1405280,210154101,1395467,766884,6436047,1533995671,51222,308019574,15648,19960,1858915701,2225,3.85,0.22,413139940,410689000,2003000,427587687,17
307552555,666734,206521860,1294654,207002451,1289043,624167,6130725,1527722728,60825,308123629,13660,11246,2043045100,2087,3.85,0.21,413294302,407913000,4998000,427332208,17
306410481,528463,207913531,1280418,207777168,1281409,428825,5660619,1418559603,48877,306174768,7562,9844,1840478215,1105,3.46,0.2,383585606,380091000,3000000,397666522,17
305617961,574927,206246020,1281614,206463097,1285615,260145,5321283,1413185665,42207,305803537,19978,11800,2033380767,2086,3.43,0.2,382471407,376156000,6002000,396639072,17
307403190,684814,207048450,1295600,206779048,1290064,552904,6050960,1529493948,47613,306644569,12118,11776,2043702217,2087,3.8,0.21,413130578,407853000,4998000,427376863,17
307863945,746981,207734604,1303116,207784668,1301840,301674,5787927,1542395699,51305,308086819,35649,15071,1841419561,4039,3.71,0.21,416571955,412312000,4003000,430739522,17
306626136,727584,206980543,1306364,206812783,1305603,304749,5585526,1528217426,44301,306815609,11959,12388,1837395705,2088,3.71,0.21,413927690,410640000,2997000,427997801,17
408438943,557077,206268746,1285664,206057261,1281036,425616,5653749,1421975636,42400,407649598,5165,10159,2038947798,1112,3.9,0.2,383976058,380614000,2996000,398138063,17
213532075,909081,209152281,1345497,207634861,1285830,465286,4906217,1142410026,37526,212587727,20600,15641,1867697750,1757,2.87,0.16,305307150,303039000,2000000,319555980,17
317153583,685525,512925272,1444060,509110865,1439181,922767,5698052,1262717341,41997,315425936,16240,10380,2680195679,2664,3.59,0.18,341289587,334936000,5998000,355383179,17
408600536,547821,206607420,1278286,207333223,1270777,343924,5436553,1423006894,40131,407510187,6703,10562,2039534332,1104,3.54,0.2,386654890,383444000,3003000,400908197,17
204491669,12934661,204194880,150327,205624436,163185,8541455,30065763,576137036,206515,203796849,15238,7699,1917095529,2084,1.76,0.19,185959099,174536000,10970000,252066600,18
205457986,6603528,205457758,138660,205595676,138744,409698,15676871,548942798,27185,201938120,3072,3866,1730907704,1110,1.89,0.08,147894327,145464000,2006000,162012495,18
205160620,6575496,102662589,135401,101912935,134292,286221,15421842,548953652,26288,207319877,17309,7558,1433794440,2080,1.87,0.08,148211297,143839000,3995000,162331123,18
589605913,29494269,322796797,1145271,320473805,1146824,30783286,62897096,1532197900,355242,582566761,499490,233665,2921787300,101130,4.81,0.43,391437300,239006000,152004000,405726530,18
572349630,28108860,302094513,503386,300820017,506387,29250253,54961259,1442152928,315056,573851084,487806,109968,2654655184,99784,4.79,0.42,388913212,234424000,154279000,403055383,18
111638878,6895445,29201387,73141,30143481,72794,272101,12714228,177792081,16090,109228149,1251,1624,369520592,1108,0.64,0.03,47949566,43691000,3971000,61968453,18
439783376,15044902,497722023,599475,498255632,597084,12329355,30788885,1974815145,207527,434706835,215185,112152,4976882483,97790,6.3,0.39,533752105,399324000,134109000,548055819,18
569538570,28984965,298816310,494292,299288706,501082,27110712,54010459,1423263432,411291,573396862,404805,111091,2544167583,99785,4.78,0.41,383300778,224012000,159008000,397545979,18
210509933,6637735,207400788,93910,201763174,88764,280730,14315984,286320513,13253,202181809,1477,2611,1254532502,1109,1.0,0.04,77022701,73753000,2989000,91207013,18
209598767,12988028,205327906,153566,203140578,156839,8343089,29622957,615863945,222668,207637805,39433,9873,1871340725,4041,2.16,0.18,165835190,158370000,6972000,180120475,18
209072586,13063776,103929274,164803,102973263,161654,8220500,30260478,704416735,215682,207652409,8558,6719,2079336112,2096,2.24,0.2,189454701,183977000,4999000,203749361,18
203715606,6477774,199080031,131110,198008225,135594,759753,16436628,529656150,20278,208232826,2451,3242,1950176553,1109,1.63,0.08,143170827,140949000,2013000,157213480,18
212139940,6655121,103339305,88901,103106390,91451,617879,14725851,267432463,18105,203477463,12223,3600,955349901,2085,0.9,0.04,72261971,68993000,2999000,86380519,18
217438657,13746928,110874766,136070,108170595,142918,8406053,29200384,533019627,212293,206201061,27848,8180,1575627155,4138,1.73,0.17,144130292,136844000,6992000,158534182,18
203306969,6504580,202501258,114745,202966432,116019,588508,16206640,441703652,23747,203899679,2016,3473,1725135616,1105,1.44,0.07,119049628,115788000,2994000,133336189,18
207421350,13051149,206976859,204774,207279958,205514,8529964,30412800,926960479,227633,203489403,44685,19850,2736801887,4042,3.14,0.23,249905895,241631000,7987000,263981363,18
211525803,13059529,207111561,142611,204737759,141727,8338895,29147048,559883177,210240,204817269,46625,18145,1871689545,4036,1.81,0.17,152292798,143002000,9000000,166614829,18
306056440,13057557,204507200,256736,204579024,255187,8783681,31952998,1235987544,229199,306045888,14262,9978,3935483855,2088,3.7,0.29,333904005,331607000,2003000,348004518,18
304371861,6486583,200159009,136377,199459535,136346,844362,15706644,530230958,19400,308174187,1559,3119,1839174824,1106,1.7,0.08,143197506,141924000,999000,157559961,18
210633835,13060473,207190250,139007,204701412,140602,8264216,28469213,558841993,210922,206054753,43608,8328,1871695318,4036,1.8,0.17,151204103,144896000,5995000,165459092,18
196621119,10444980,128052317,1554848,125411942,1559764,11186596,15430062,536817871,248117,189173546,127030,45536,766436932,40946,1.83,0.15,153240149,71373000,81425000,216147541,19
137712058,3518694,106665390,930017,107028448,950279,1944638,6380033,309639323,60194,138931664,102135,27240,582797263,23383,1.0,0.06,83632536,50609000,32747000,97789778,19
888825150,94303551,473356144,3470368,470557992,3425045,4804363,169276700,1482191855,9404603,876932508,108666,40928,3106146666,24741,5.34,0.26,399449781,358145000,41016000,413418077,19
924787405,31029533,375315310,2339823,376976261,2343630,8822613,38405764,1279726102,689444,916644247,295524,62435,2814027351,41095,4.13,0.28,345325745,296172000,49028000,359390750,19
196754060,4814862,118542123,1021733,116137850,956266,3758212,6416716,382905722,139980,187258731,79106,23391,672581513,20541,1.26,0.09,104825635,72701000,31869000,119167051,19
132039918,6662283,64102398,952571,63318203,1004259,3879603,6882203,353346277,61545,137223095,109751,25977,500431251,20593,1.08,0.08,94866852,68736000,25900000,108983254,19
171651341,9497618,81300553,244537,81565841,243028,7445725,11382722,545063227,269194,170850844,167045,44818,718088147,40944,1.64,0.14,149821072,87323000,62230000,164010966,19
212314503,6862167,131975915,1014084,131334775,1032527,3836953,11809504,524308664,107399,211730449,201577,49146,732602713,45691,1.71,0.1,141741687,110629000,30896000,155932746,19
140761068,4132502,65734437,1019200,66834827,981991,2440673,6428008,333984157,49445,135486873,124290,101684,582872262,23392,1.08,0.07,90365711,66356000,23769000,104572998,19
159088358,3988740,86375263,3218775,86951787,3119810,2403467,6639228,386155511,58441,152362834,115434,27308,587248538,23369,1.22,0.07,104752258,83412000,21104000,118999557,19
184005128,12338548,86999906,1042014,85729574,1078152,7994175,13213750,571102313,145218,185675993,298202,46681,667789363,40999,1.74,0.15,153793904,91727000,61816000,167997507,19
168041599,4535520,88008675,942182,87988501,899620,4182079,6705828,376058692,57478,160793607,82493,25958,733485682,23390,1.17,0.09,101819217,70630000,30838000,116101169,19
183598144,12957854,126257640,1073090,126118804,1065563,7729954,12686638,557269723,103580,183999735,295269,48154,718489366,41000,1.8,0.14,150398878,89112000,61077000,164722721,19
130457724,6492088,64284454,893989,64443312,930500,3746618,6710841,313812621,50082,136824027,154095,26286,473155227,20590,1.03,0.08,84283110,56021000,28010000,98682235,19
85376539,2935515,43372771,883227,43141979,881917,103353,1003476,163826939,5256,85212332,645,1018,365733766,145,0.48,0.02,45086997,42844000,1992000,59008495,19
147366461,4808060,93048607,4716991,93034587,4525251,3774755,6647462,443197527,158237,148200992,60491,22707,580663700,20542,1.43,0.1,119961209,76814000,42896000,134032406,19
227219845,12822427,147863906,210669,148140110,212232,7545269,12353958,547607220,95787,227156273,304103,49652,892462606,40995,1.81,0.14,147638941,81211000,66172000,161718826,19
163308696,12857001,84307091,1053099,84526384,1038124,7788829,12472441,504985854,93332,162699407,296383,48545,592456932,40997,1.59,0.13,135988545,66874000,68870000,150212423,19
814056480,21408726,337360216,2318597,337931290,2293133,4569660,25001699,1015727311,703505,809855753,153698,28969,2623769630,20665,3.43,0.2,274489921,235248000,39041000,288457635,19
712288203,10474189,342799610,2308847,339587696,2286385,5027889,14677615,1097556930,113118,705816859,124196,31127,2447591640,24734,3.63,0.21,296911001,252756000,43957000,311376856,19
33541131,177170,23855944,57371,21672620,58161,122121,833402,33987520,4849,21478654,3903,1136,103016733,589,0.13,0.01,16903179,12517000,3851000,64917042,20
523682,66360,996868,28803,996246,28741,59269,313069,7021532,2132,?,?,?,?,133,0.02,0.0,1699420,735000,735000,15501309,20
92790529,491635,66318406,113845,66408552,112538,162551,1197001,111575641,5526,102015654,5148,815,286430205,521,0.38,0.02,30013100,28783000,992000,43952749,20
33624352,300448,23687895,78897,23506739,78138,167264,891003,52484888,6418,41035398,667,600,128128978,524,0.18,0.01,13989310,10834000,2954000,27998021,20
82066503,344991,52970300,91287,52539669,91299,146299,969732,97582586,3878,88786155,6021,1113,259049248,520,0.33,0.01,26734896,24447000,2037000,40733180,20
525855,74273,980678,27827,980056,27764,53400,311252,7156598,2768,?,?,?,?,140,0.02,0.0,1779044,751000,751000,15833229,20
34371731,134785,26335940,50554,26829644,50474,106252,667991,55617753,3387,38126115,1804,704,143101904,319,0.16,0.01,16231616,14031000,2004000,30001244,20
93454864,569449,63736668,102970,63467721,99002,141256,973317,100024376,3587,92132938,8353,1147,274816481,519,0.36,0.02,27166109,24907000,1992000,41292769,20
45576042,445171,39651236,98099,38293428,98157,145395,993312,61577447,4440,46659692,531,455,153915245,526,0.21,0.01,16599241,15336000,1022000,30834224,20
70316127,7404026,64392900,373837,64026238,377922,553261,2281665,168771607,11416,70041483,19216,4672,260916847,2674,0.55,0.03,45603676,35386000,9829000,59764266,20
95951384,503740,69216675,112169,67578612,113128,162112,1307310,115800262,6882,97588690,10311,1887,292086829,1036,0.41,0.02,31213577,28882000,1991000,45344535,20
73502067,5025864,45752314,263672,46881500,266050,749866,2531026,217974504,15826,74980460,31130,6631,247581454,4139,0.64,0.04,59366061,54117000,5010000,73630951,20
620493,75009,981608,29086,980986,29023,55425,320633,6714764,3472,?,?,?,?,130,0.02,0.0,1712408,1496000,0,15557924,20
520647,70824,982508,28719,981886,28656,54607,311032,6210713,1629,?,?,?,?,138,0.02,0.0,1731162,1460000,0,15838298,20
345249,70068,986312,28231,985690,28168,56566,309651,6405506,1379,?,?,?,?,129,0.02,0.0,1683475,1422000,0,15654398,20
43514811,340496,42365584,88808,43230610,92468,150389,1079862,66599545,4193,45658839,3193,1170,173931481,522,0.23,0.01,17773809,16491000,1030000,31663139,20
84132401,133985,46989179,64113,45734808,65265,172411,843256,91030606,7181,83837386,2661,1134,243594376,521,0.31,0.01,25103778,22909000,1992000,39139492,20
96058026,476489,68608086,114009,67282536,118767,158281,1352580,118414683,6986,96648051,12588,1941,293195250,1036,0.39,0.02,31597432,25461000,5875000,45623091,20
41316679,182653,28129698,54406,26559685,55272,186780,871556,58883917,6974,38606236,3252,1334,158236393,978,0.2,0.01,16272104,13046000,3010000,30518152,20
94040090,513687,69202925,114700,67627557,114953,162510,1295162,115797441,7303,98245714,10949,1860,290510086,1036,0.39,0.02,31371616,28087000,3009000,45493497,20
11198686,36454,8126644,41918,6307123,56870,99559,605604,13910055,3259,9946164,1791,1288,36266967,137,0.03,0.01,11819421,8063000,3023000,72279668,21
2516332,202798,5894572,38835,8019634,34081,59199,357826,16376833,1488,14356162,1205,5451,4929371,138,0.06,0.0,4516122,2532000,1688000,18196291,21
1679012,202188,6721222,41608,8066982,33914,62172,363297,18630078,1617,13132402,861,2238,26549130,137,0.06,0.0,4897286,2768000,1845000,18950709,21
336796692,208472,498338077,623540,495953735,617262,104143,1869032,426153481,12104,337380589,1319,2883,1863792775,131,1.39,0.06,115301805,114019000,1000000,129516146,21
335227862,250030,498988603,620051,498609584,635745,131744,2296461,535863526,15072,335802682,2248,4037,2350943514,139,1.69,0.07,145152756,143719000,998000,159178206,21
16232099,965367,11468231,62667,11291768,64623,702491,1730246,61769517,12636,17279247,29617,7142,62711432,6094,0.19,0.01,16749860,7173000,9222000,30828745,21
335215726,390498,499586533,688258,500150065,700770,149151,3943296,1046825253,26905,336259026,3715,7500,2843735388,135,3.27,0.15,285945831,283670000,1997000,299838254,21
336197096,253507,495918369,606746,495834221,601464,168131,2105390,465929002,12135,339979567,1700,3099,2031301929,139,1.5,0.07,126081537,123719000,1995000,140059306,21
339529490,358418,499613103,663688,499741216,656434,137285,3405202,878786782,22720,340708997,2794,5470,2352306063,132,2.84,0.12,236945796,235654000,998000,250882024,21
23994539,519852,11197339,58675,10758343,60686,630056,1302808,70999896,12602,20668413,14893,17357,73642805,4201,0.22,0.01,19207252,6955000,11924000,33354802,21
335570276,252626,498926030,610366,498676675,630135,143828,2243593,537796105,13924,336306996,2115,4378,2188475856,138,1.69,0.07,145410101,144080000,1007000,159699264,21
93409755,4952267,111899509,258784,109874418,236629,1401949,5896639,190839411,28173,86464199,27095,24631,389885240,8092,0.61,0.04,52036541,37803000,13927000,66233928,21
16714822,377264,13745193,67165,14586178,67021,172064,882592,41523422,5120,20463036,13383,3549,58779425,2142,0.13,0.01,11053890,7886000,2957000,25194359,21
22924675,213698,13897395,66643,11899986,62536,255648,978988,39507126,5834,20773293,10324,3003,66992906,2141,0.13,0.01,10662601,8337000,2084000,24608074,21
1335745,184068,5654048,42389,10031990,33448,58594,354590,16446243,1717,18298616,954,1399,30260027,137,0.06,0.0,4604106,3463000,865000,18699308,21
337186488,270380,333958610,601397,333862560,619476,189952,2318730,537609592,14422,337817290,1850,4310,2357358587,133,1.67,0.08,144803872,142169000,1988000,158992975,21
11337413,252546,6880213,71184,6937793,50044,208295,798275,33946894,5843,12320770,5264,7706,40571861,2136,0.1,0.01,8989040,4860000,3888000,22784822,21
339943391,241803,499335676,604164,496994720,600666,126934,1917309,430260594,12089,341652286,2000,3054,1882692470,131,1.37,0.06,116063681,114640000,996000,130326381,21
3715591,142639,7120280,34804,7690216,34803,73597,382705,16164622,1998,14660770,3258,1284,968329,132,0.05,0.0,4276358,3023000,1007000,18322917,21
58557815,1613576,69150461,206855,76394129,224659,332440,2515806,92703844,9717,52919946,16729,4439,197841375,3136,0.29,0.02,24891025,19440000,5115000,39074217,21
29412665,134024,17941424,55439,16617648,50803,144086,919407,41954949,5573,27628740,1905,1294,100789186,526,0.08,0.01,19889337,17121000,2140000,66341078,22
77836883,228517,42935902,67378,43067982,58781,143647,800372,90375930,4012,80858362,3414,1358,233555478,519,0.32,0.01,24017408,22761000,989000,38093236,22
77848350,124028,43535051,65711,43796410,56330,93692,655757,85202656,3375,78930785,1638,1506,226433660,130,0.3,0.01,23184373,21951000,997000,37088978,22
29113017,213637,14441270,60518,14368923,60122,156755,621829,41431912,5116,33476680,815,954,101535131,525,0.14,0.01,10802774,9485000,1053000,24962025,22
26987054,248917,14176315,59745,14246898,55005,139439,579277,40618347,3127,31979301,780,788,101915205,524,0.14,0.01,10737091,8406000,2101000,24834452,22
81778290,146527,44838860,66550,43067747,64260,151601,815599,86802021,4525,80576699,2437,1313,234709883,520,0.3,0.01,24436228,24160000,0,38681247,22
25645067,155600,15331172,60100,15271339,52170,89257,487561,39065298,1240,29366779,767,849,94482196,134,0.14,0.01,10469853,9207000,1023000,24594393,22
76740956,245378,43006597,65413,43378549,58827,144812,805292,90856674,4934,81124594,2212,1202,234267601,519,0.33,0.01,24311681,21945000,1995000,38376187,22
27402261,246591,14089836,61087,14465871,61358,147833,610107,41256404,2176,32582569,719,930,100114779,526,0.15,0.01,10925501,7688000,2883000,24900090,22
26108047,154348,14581767,60180,14698319,50068,91291,465974,37255974,1186,29198543,697,757,92063013,134,0.12,0.01,9956127,8687000,965000,23738735,22
78016072,245835,43764646,67370,43101785,59472,144437,800975,89143400,5183,81309810,1934,1213,236980434,519,0.32,0.01,24072197,21820000,1983000,38337850,22
30641124,188364,15163274,60299,14447065,59051,168565,646999,39551860,2846,32290422,606,858,101031402,525,0.13,0.01,10904728,8550000,2137000,24935965,22
75024111,243073,44078503,64298,44028202,57380,125175,749221,89232114,2963,78624171,3442,2389,228573739,518,0.31,0.01,24197422,23908000,0,38457636,22
26636211,234265,15641335,60083,15617676,62690,135476,571179,41106004,1841,30893845,2411,2459,94701930,523,0.13,0.01,11023605,9715000,971000,25006443,22
77918442,233762,43372902,64860,43766801,64502,147276,840711,89788436,4103,82904781,1761,1264,230351170,522,0.28,0.01,25370604,23117000,2010000,39315158,22
29276734,226503,14632852,59014,14212862,58955,156694,612186,40884139,4822,33592353,767,828,103440608,526,0.14,0.01,11008314,8784000,1952000,25006727,22
36051035,214755,18521344,55971,18556184,56084,161583,799496,48255443,5642,40998112,468,375,117095157,524,0.16,0.01,12814541,10495000,1908000,26980689,22
78509166,231961,43195243,65630,43213204,59685,150476,803518,90621894,3889,81816219,5682,1299,232925009,520,0.3,0.01,24518370,22211000,2019000,38639197,22
27209150,243215,14544000,59146,14627386,58370,149837,612629,41852642,3277,32870746,716,786,103222355,524,0.15,0.01,11064293,9870000,987000,25046616,22
27046760,245677,13998890,61064,13997634,56669,144147,595151,40867034,2008,32010349,707,979,100351260,526,0.15,0.01,10794280,9443000,1049000,25150024,22
84118695,1465792,55182019,485955,52900763,479308,214324,3489966,138605868,9352,81920095,5916,2713,268910134,358,0.35,0.04,67775387,60384000,6929000,135140679,23
310342031,3158297,190206372,1157479,191291873,1074131,1291963,9069496,434750421,38877,317820798,24103,9691,935747366,2471,1.53,0.07,116816037,112538000,3983000,130950245,23
316615609,2956347,192114868,1331340,187957636,1286511,1497734,9581168,438996504,41150,320811116,26628,7460,953044585,3044,1.54,0.07,118778404,111504000,6969000,133060508,23
311744197,3369124,190858812,1316860,189858231,1238951,1084138,8945098,440834257,46487,316414995,34865,6774,938050658,1872,1.54,0.07,119330294,114030000,5001000,133430824,23
108792491,3098908,74705123,727136,73886026,769542,2002820,8321947,251786565,112830,110911071,17939,14174,381195417,2563,0.82,0.05,68741877,63331000,5026000,82918261,23
124480942,2943594,82912817,668628,81715152,677089,1843415,9170116,269022395,128893,124910447,9898,11235,418315406,2430,0.88,0.06,72584838,70296000,2008000,86835612,23
105154989,3335618,69695193,771932,69400205,759758,1850695,9045736,235870530,94454,114367377,15228,5857,371474220,2408,0.75,0.05,64305385,60994000,2999000,78280321,23
101241321,3082389,70790345,698256,75569398,596854,1025474,7780455,228740871,47987,110449178,13312,3568,352053533,1891,0.76,0.04,61282637,55004000,6000000,75328379,23
108419981,3469927,83063162,638970,87193234,574407,2024492,9448273,271387467,57142,110633975,40984,16761,376096565,7127,0.86,0.06,74988889,59762000,14940000,89381491,23
310764274,4340113,192460071,1277705,193371449,1175326,1167455,9241109,460611489,58424,319713079,47660,11785,944188866,2049,1.61,0.08,123606680,118352000,4972000,137883054,23
313518116,2889708,194172883,1173333,193878417,1212815,1565637,10067092,453866424,63877,318624036,21338,66630,945033419,2049,1.51,0.08,125158488,116875000,7991000,139550824,23
102898919,3115290,76416295,662536,79250665,594601,1074925,8204502,219999438,47105,104348784,11493,3995,342778567,1993,0.72,0.04,58498220,53227000,4928000,72215279,23
98132523,2620513,70871686,689590,74223856,635391,1173150,7778800,221477182,35797,108594974,9830,3367,353475763,1961,0.73,0.04,59650131,57354000,2012000,73928266,23
113250575,3147838,78041486,701032,76587238,710003,1727753,8099393,253369468,113636,117539709,15183,6014,397064417,2405,0.8,0.06,68450108,64119000,4007000,82504963,23
309712604,3433920,192260141,1149005,194956427,1077063,1120194,8830870,444249394,51638,316104328,23712,7767,932947618,2131,1.56,0.07,120205875,113838000,5991000,134179082,23
140513632,8490246,101228264,1966596,98058242,1992789,2904573,17343552,420979412,202862,143815053,15352,6237,503216401,3516,1.32,0.09,113430845,104133000,9011000,127368678,23
108455992,3169518,73990458,716655,74243000,766933,2101915,8493925,255361461,113093,112311953,26219,13735,382050227,2607,0.81,0.06,69055509,60640000,8085000,83236976,23
316568285,2926888,197112116,1231266,191979897,1271721,1236723,8328726,454423934,45797,317113350,47071,13782,959671384,2556,1.57,0.08,123055322,119738000,3018000,137376387,23
281331703,989288,170170215,688608,175039346,692834,169348,3274930,338672377,14476,287440305,18025,19402,823317596,340,1.11,0.05,95152796,91916000,3030000,109161299,23
305668925,3342832,188191754,1137471,192317004,1064092,1316001,9117075,433435383,46826,318718292,24930,5110,926170304,2048,1.53,0.07,116998195,113610000,2989000,131161604,23
108643761,2393850,81185530,662537,81616904,707102,823974,7071636,231033000,27570,103885188,12080,92646,376338497,1962,0.65,0.06,94876668,86258000,8024000,154451093,24
116967658,2779171,80185556,855299,76549550,807494,2071044,9010828,229878463,72537,110911160,13308,10353,402213117,3270,0.76,0.05,62480058,55273000,6909000,76459915,24
110324490,2882643,74621975,802373,74009097,769055,1768434,8520487,223936242,69222,116084409,14418,13196,384685455,2689,0.76,0.05,60607378,54264000,6029000,74770310,24
129793847,3208194,93225915,1522500,93379248,1418309,2176492,9356277,287178214,88858,133295958,17607,13685,454651836,3852,0.95,0.06,77913040,73679000,3982000,92140034,24
312342833,2330564,192344413,1651573,196744455,1436808,1090210,8678751,433043404,36396,323021113,21574,9335,949601151,1982,1.52,0.07,117511249,113106000,4003000,131784226,24
104820042,2544021,74980414,608560,77624393,442935,938782,6626118,203046560,30311,104331396,8228,6519,361155594,1959,0.68,0.04,54937155,50603000,3968000,68950997,24
303581256,2584700,193065029,972813,197422364,848123,877314,7286837,411237649,27350,309736488,19054,7547,919429591,1860,1.45,0.07,111119433,106763000,3991000,125527583,24
110070973,3586664,76168743,856267,77856803,800783,1913466,10333624,246703059,85228,118439670,11353,8610,398017183,2525,0.8,0.05,66004374,61656000,3977000,80295395,24
108406780,2841782,74229440,1017405,74385908,888110,1722037,8691810,229834673,73735,116942583,9426,9490,382905951,2684,0.77,0.05,62238135,55955000,5995000,76590638,24
303817416,2758244,191903776,999922,196401587,842652,961951,7213586,410341748,29513,309370263,22809,11282,917462517,2068,1.45,0.07,111232820,105897000,4995000,125402280,24
309345754,2666187,191581027,1267662,191300708,1182875,1175833,8126880,418467090,27748,318412239,20575,9506,928450548,1956,1.47,0.07,113537494,110127000,2976000,127619750,24
102663261,2465123,74085269,831263,77490161,657023,892336,7466389,214573523,24369,108926589,9530,31552,361691423,1965,0.7,0.04,57674344,52368000,5035000,71793067,24
104927782,2484654,76177766,495153,78857926,442341,861567,6752081,200630188,25774,106983168,6643,6039,362772235,1861,0.68,0.04,53778799,49505000,3960000,67978464,24
112957187,2867754,78295953,810046,76203154,761492,1940855,8794539,229797121,71687,114640677,11536,10946,398065802,2994,0.76,0.05,61978563,56712000,4974000,76191882,24
305197339,2607870,193498245,1006963,197157124,886910,894896,7247053,410094345,25873,308556290,19393,7726,919022262,1860,1.45,0.07,110584131,104313000,5960000,124833036,24
305419256,2597701,194392057,950499,198834434,856029,906709,7398730,411383089,25096,310656678,20288,6885,926608377,1860,1.45,0.07,111386376,107069000,4002000,125444343,24
111810673,2768401,75329385,1142080,73576236,1069691,1876981,8886394,228749789,71032,116496070,13006,10337,392643713,2532,0.76,0.05,62190980,57902000,3993000,76447717,24
310119674,2675388,193668041,1068272,195781666,921300,961714,7830886,411512252,32694,313220881,19007,8726,932439695,2055,1.47,0.07,111618081,107325000,4012000,125950639,24
118092808,3113004,85107374,1416552,88251008,1354944,2352125,9373785,292804164,88170,122131821,21968,273242,423385275,4227,0.93,0.06,78736243,68527000,9931000,92917890,24
305656876,2635547,190424662,1093463,193277088,972794,1130372,8111839,419195367,29350,316910686,19633,7034,932799282,1854,1.47,0.07,113296318,107980000,4999000,127461490,24
362090103,9883640,227183908,3284804,222613597,3290601,3753257,25193889,717454521,498642,357205783,30752,17261,1154301651,3232,2.25,0.15,212621406,203011000,9000000,261588310,25
120236761,2990297,87528894,601871,89386982,504412,706899,7594713,215728650,44673,108889189,9794,6276,402501343,1879,0.7,0.04,60122895,55823000,3987000,74103416,25
107343697,4140637,78716147,766894,86385351,711169,1175034,8912461,237981924,43462,124925940,12407,9428,385526756,2486,0.8,0.05,64515700,57225000,6906000,78714257,25
128457996,3346147,83352167,658424,78443721,760342,2145854,10028452,257353197,124462,135641548,10888,6045,445876755,3088,0.86,0.05,69965215,64637000,4972000,84120573,25
117811518,3420852,77091003,772987,79701065,747600,1317747,8390226,245749365,46674,131558490,11577,8023,425380633,3120,0.81,0.05,66558083,60260000,6026000,80685002,25
129183448,3703136,87083831,613981,85974530,681321,2127609,10843155,270007878,155730,126554964,15193,11347,453639412,3438,0.88,0.06,73190758,66910000,5992000,87476162,25
131083650,3847642,87986843,635817,87358812,635480,2203374,10560894,276522903,165910,118806756,9100,10328,443085785,3235,0.88,0.06,75010720,70790000,3988000,89072477,25
317211628,3774899,199968487,1168998,205104066,1149845,1116473,8902278,455635002,44005,333655126,27258,6930,974245015,2431,1.59,0.08,122813295,115554000,6973000,137081302,25
