@relation problema-weka.filters.unsupervised.attribute.Remove-R3-4

@attribute pkg numeric
@attribute cores numeric
@attribute psys numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.64,0.61,1.71,52487672,47392000,5041000,26
0.63,0.62,1.68,52768902,45606000,6940000,26
1.28,1.23,3.27,101336952,97292000,4012000,26
0.6,0.59,1.58,49472865,45342000,4030000,26
0.62,0.61,1.65,51475471,46406000,4936000,26
0.63,0.61,1.68,53137467,48002000,5000000,26
1.37,1.34,3.49,108557100,103485000,4975000,26
2.94,2.84,8.12,267325711,252267000,14956000,26
0.6,0.58,1.57,48171099,42097000,6013000,26
0.24,0.23,0.61,20068787,12437000,7653000,26
0.82,0.79,2.22,71128030,58969000,11993000,26
0.73,0.71,1.91,61094785,55066000,6007000,26
1.3,1.27,3.26,101896248,97814000,3992000,26
1.18,1.14,3.29,114384522,108365000,6020000,26
0.62,0.6,1.61,51943465,48920000,2995000,26
1.62,1.57,4.27,137385121,133260000,4007000,26
0.62,0.61,1.66,52589467,46520000,5938000,26
1.38,1.35,3.49,109623138,104487000,4975000,26
1.25,1.21,3.23,102129726,95087000,7006000,26
0.66,0.63,1.72,54355973,49295000,5030000,26
0.76,0.74,2.03,64729498,48774000,15926000,26
0.99,0.95,2.5,83065011,77596000,4030000,27
2.13,2.07,5.1,162162981,158132000,4003000,27
0.86,0.83,2.2,71590725,65541000,5958000,27
0.96,0.93,2.4,79970733,74838000,4989000,27
0.45,0.43,1.19,38835093,32840000,5970000,27
0.87,0.84,2.3,72407070,64339000,7918000,27
0.86,0.84,2.27,73649882,67676000,5971000,27
0.82,0.79,2.25,76934562,71926000,4994000,27
0.89,0.87,2.31,75026474,71994000,2999000,27
0.83,0.81,2.14,69089475,65977000,2998000,27
2.15,2.09,5.34,170668387,166652000,3991000,27
2.86,2.76,7.4,240466763,231336000,9013000,27
0.85,0.83,2.26,74486447,72350000,2009000,27
2.15,2.09,5.35,172166026,169049000,3000000,27
0.89,0.86,2.33,75423271,70364000,5026000,27
0.94,0.91,2.41,79028004,75917000,2996000,27
0.88,0.85,2.32,73577022,67488000,5954000,27
0.82,0.79,2.25,78004794,71944000,5995000,27
0.95,0.92,2.52,81246946,74287000,6933000,27
0.85,0.83,2.22,73152753,67112000,5921000,27
0.85,0.82,2.24,71874827,66757000,4981000,27
2.23,2.17,5.59,178991573,172913000,6031000,27
0.83,0.81,2.2,73451079,69319000,4018000,27
2.57,2.49,6.65,217475428,205418000,12024000,27
0.86,0.83,2.27,73664493,68622000,4972000,27
2.09,2.03,5.28,169270385,167254000,2003000,27
1.31,1.27,3.46,115002918,104980000,9998000,27
1.23,1.19,3.24,106838675,75791000,30915000,27
0.88,0.85,2.27,74204906,70136000,4007000,27
0.88,0.86,2.29,74215738,71176000,3007000,27
0.88,0.85,2.3,73561673,66574000,6955000,27
1.32,1.28,3.47,116513213,108341000,7951000,27
0.89,0.87,2.32,74238716,70174000,4009000,27
0.84,0.81,2.21,69645748,65557000,3973000,27
0.88,0.84,2.27,73289999,71232000,2006000,27
2.15,2.09,5.38,170957426,160806000,9987000,27
0.88,0.86,2.3,74208037,69231000,4945000,27
0.87,0.85,2.31,74615188,68550000,6048000,27
2.13,2.07,5.35,170356314,163298000,7012000,27
0.85,0.82,2.21,72022693,63110000,8874000,27
2.16,2.11,5.37,169518711,165486000,4011000,27
0.85,0.82,2.17,69702824,67654000,2019000,27
0.88,0.85,2.29,74428913,71381000,3016000,27
0.87,0.84,2.28,72491995,67501000,4963000,27
0.89,0.86,2.31,74175589,67266000,6924000,27
0.86,0.83,2.22,70379638,66213000,4012000,27
2.17,2.11,5.42,172149348,168115000,4002000,27
2.19,2.13,5.5,173850009,169817000,3995000,27
0.88,0.86,2.28,73667783,65678000,7960000,27
2.16,2.1,5.39,171002422,167972000,2999000,27
0.87,0.85,2.25,73348204,70184000,3007000,27
2.18,2.12,5.37,169867079,164744000,4992000,27
0.88,0.85,2.29,75837544,68828000,6982000,27
2.1,2.04,5.35,168925837,158823000,9988000,27
0.98,0.95,2.55,82217066,74716000,6973000,27
0.83,0.81,2.19,70563263,66451000,3967000,27
2.77,2.68,7.06,227776368,220645000,7020000,27
0.87,0.85,2.3,73500822,69494000,3971000,27
2.17,2.12,5.43,172666325,166548000,5983000,27
0.84,0.81,2.12,68388214,65352000,3016000,27
2.15,2.08,5.36,170402007,163301000,6970000,27
0.85,0.82,2.18,70002874,61915000,7989000,27
2.13,2.08,5.27,166264623,161157000,5004000,27
2.2,2.13,5.48,172295955,165154000,7006000,27
2.19,2.13,5.38,171277631,166274000,4978000,27
2.14,2.08,5.39,171076691,167858000,2997000,27
2.2,2.14,5.46,173754128,167731000,5990000,27
0.89,0.85,2.33,74702940,71566000,2981000,27
0.96,0.93,2.5,80976578,74940000,5995000,27
0.87,0.84,2.23,71055311,64024000,7002000,27
0.86,0.83,2.21,71901111,66885000,4991000,27
0.88,0.86,2.31,74341137,68280000,5937000,27
2.12,2.06,5.26,165538170,159461000,5979000,27
0.84,0.81,2.23,71652896,65612000,5964000,27
0.89,0.86,2.33,74203291,72167000,2004000,27
0.89,0.86,2.35,73434309,70426000,2975000,27
0.91,0.87,2.38,75092627,70061000,5004000,27
0.91,0.89,2.4,76865221,71771000,4984000,27
0.88,0.85,2.28,73934235,66915000,6991000,27
2.12,2.05,5.37,172324284,161268000,11018000,27
2.18,2.11,5.38,182862079,154417000,28075000,28
1.42,1.38,3.28,106087239,104071000,2001000,28
1.4,1.36,3.44,115676907,112674000,2991000,28
2.87,2.78,6.95,239407033,191319000,48080000,28
1.42,1.38,3.36,108916461,106851000,2016000,28
2.22,2.16,5.48,181329186,150191000,31039000,28
1.41,1.38,3.29,103737121,99616000,3984000,28
1.52,1.47,3.82,131209801,129189000,2002000,28
1.34,1.31,3.21,102663526,101642000,1006000,28
1.97,1.91,4.61,146433304,142424000,3983000,28
1.62,1.57,3.99,135915107,134720000,997000,28
0.95,0.92,2.48,78545592,74535000,3975000,28
1.77,1.72,4.6,154073898,128950000,24990000,28
2.49,2.42,6.14,203611011,170657000,32933000,28
1.3,1.26,3.26,104821469,102802000,1996000,28
1.27,1.23,3.08,100530767,98456000,2009000,28
1.29,1.26,3.15,104450309,103428000,1004000,28
2.48,2.4,6.17,204467809,173422000,30897000,28
1.31,1.28,3.18,105040823,103037000,2000000,28
2.03,1.96,5.2,172861061,141777000,30951000,28
1.97,1.91,5.09,172793286,133825000,38949000,28
3.44,3.34,8.49,287987063,252857000,34842000,28
2.32,2.26,5.84,193734093,164611000,29108000,28
3.67,3.56,9.01,312739217,310544000,1997000,28
1.44,1.41,3.37,108001213,105853000,1997000,28
2.19,2.12,5.57,184267914,147133000,37033000,28
1.73,1.68,4.23,142468473,141481000,1003000,28
1.4,1.37,3.33,106199937,102189000,4007000,28
1.84,1.77,4.88,166798240,141815000,24967000,28
2.05,1.99,5.16,171982871,148945000,22991000,28
2.43,2.36,6.19,205866502,178865000,26979000,28
2.43,2.36,6.19,208715648,169761000,38945000,28
2.24,2.17,5.75,192207447,161164000,31031000,28
2.06,2.01,5.21,175602059,138463000,37124000,28
2.45,2.37,6.16,209947964,176930000,32987000,28
2.53,2.46,6.23,203162563,177138000,26020000,28
2.05,1.99,5.25,176762074,138788000,37942000,28
2.83,2.75,7.12,237883011,206789000,30968000,28
2,1.94,5.15,171234772,145046000,26008000,28
1.72,1.67,4.19,142175955,141077000,1000000,28
2.47,2.39,6.26,213025545,184994000,27999000,28
2.93,2.85,7.27,245657748,215670000,29954000,28
2.74,2.66,7.07,242037376,219017000,23001000,28
2.88,2.8,7.11,240461710,216397000,24044000,28
1.39,1.36,3.27,105909645,100886000,4994000,28
1.4,1.36,3.36,109865902,106814000,2994000,28
2.75,2.67,7.06,243177260,217074000,26008000,28
1.65,1.61,3.83,121499244,120489000,1004000,28
1.35,1.32,3.22,104149130,103158000,1001000,28
2.45,2.38,6.3,206438824,183457000,22932000,28
2.11,2.05,5.57,188332800,159259000,29047000,28
3.39,3.29,8.45,283732548,249722000,33962000,28
1.38,1.34,3.24,103881016,102871000,1008000,28
2.07,2.01,5.52,188536138,153394000,35090000,28
1.3,1.26,3.12,100210118,98192000,2003000,28
1.53,1.49,3.58,113600350,109595000,3985000,28
1.38,1.36,3.24,102804835,102781000,0,28
1.4,1.36,3.28,103014436,99918000,2997000,28
1.26,1.22,3.18,104854669,102834000,1996000,28
2.02,1.97,5.22,171234746,142183000,29037000,28
2.24,2.17,5.64,184792908,155809000,28964000,28
1.63,1.57,4.27,141321824,114229000,27054000,28
1.4,1.37,3.31,106670421,104653000,1993000,28
1.64,1.59,3.82,121768980,119754000,1995000,28
2.53,2.45,6.58,219211080,190169000,29025000,28
1.35,1.31,3.59,120223229,88155000,32056000,28
2.09,2.02,5.55,188680218,161589000,27098000,28
1.73,1.67,4.48,144361668,143313000,1002000,28
1.4,1.34,3.32,105162864,102143000,3004000,28
2.11,2.04,5.29,174964652,144958000,29991000,28
1.79,1.73,4.44,149332304,148300000,1002000,28
2.03,1.97,5.24,174255896,143207000,31044000,28
2.5,2.42,6.23,206699526,166545000,40131000,28
1.25,1.21,3.1,103214888,101207000,2004000,28
3.69,3.58,8.97,295488050,267414000,28043000,28
3.22,3.11,8.29,299408176,293132000,6002000,28
1.38,1.35,3.23,103014513,100992000,1999000,28
1.48,1.45,3.63,120984817,118974000,1999000,28
2.27,2.2,5.74,186907982,152909000,33979000,28
1.33,1.29,3.21,103769208,99780000,3991000,28
0.31,0.29,0.76,23682866,18264000,5073000,29
0.3,0.29,0.75,23798056,19812000,3962000,29
0.64,0.61,1.6,50709591,45635000,4960000,29
0.5,0.49,1.28,41202963,36081000,5011000,29
0.52,0.5,1.29,42164910,38123000,4012000,29
0.64,0.62,1.62,51187389,44048000,7007000,29
0.3,0.29,0.75,23971348,17964000,5988000,29
0.31,0.3,0.77,24639903,19699000,4924000,29
0.3,0.29,0.78,24106563,21071000,3010000,29
0.7,0.68,1.89,62661975,44741000,17896000,29
0.5,0.49,1.29,40327441,36202000,4022000,29
0.44,0.43,1.1,36322780,27220000,9073000,29
0.5,0.48,1.29,39960956,36949000,2995000,29
0.29,0.29,0.74,24699108,18697000,5904000,29
0.4,0.39,1.02,32935180,26926000,5983000,29
0.28,0.27,0.73,23184817,18061000,5017000,29
0.49,0.48,1.26,41405027,36449000,4925000,29
0.43,0.42,1.1,34218682,28165000,6035000,29
0.3,0.28,0.76,23402335,19315000,4066000,29
0.43,0.42,1.13,34755025,28759000,5950000,29
0.52,0.51,1.32,41388161,38338000,3026000,29
0.24,0.23,0.77,29840272,22874000,6961000,29
0.49,0.47,1.26,41014359,31989000,8997000,29
0.23,0.22,0.72,28034419,25981000,2078000,29
0.28,0.27,0.71,22723082,22568000,0,29
0.21,0.2,0.53,16660344,16645000,0,29
0.49,0.47,1.26,39421684,37376000,2020000,29
0.37,0.35,0.92,29482243,28454000,1016000,29
0.37,0.35,0.96,29408225,26348000,3040000,29
0.39,0.37,1.07,36576828,28427000,8122000,29
0.42,0.42,1.11,35737985,29746000,5949000,29
0.3,0.3,0.78,24699108,19621000,4905000,29
0.39,0.38,1.02,34331431,25230000,9082000,29
0.72,0.7,1.95,65456039,54360000,11073000,29
0.5,0.48,1.29,40469868,37419000,3033000,29
0.48,0.47,1.29,41109241,39086000,2004000,29
0.29,0.28,0.77,24862544,21686000,3098000,29
0.45,0.44,1.16,35795151,29809000,5961000,29
0.62,0.6,1.62,49948365,45921000,3993000,29
0.42,0.4,1.11,34067713,27033000,7008000,29
0.64,0.62,1.64,50680960,40716000,9930000,29
0.31,0.29,0.78,24600774,19662000,4915000,29
0.51,0.49,1.37,40540434,36439000,4048000,29
0.49,0.48,1.26,41407390,33498000,7882000,29
0.29,0.28,0.76,24093904,20064000,4012000,29
0.5,0.48,1.33,40393512,37241000,3019000,29
0.66,0.63,1.71,52776315,43793000,8957000,29
1.1,1.05,3,101512594,96465000,5024000,29
0.24,0.22,0.71,26256252,22205000,4037000,29
0.49,0.47,1.27,39439032,34363000,5053000,29
0.3,0.29,0.79,24567412,20510000,3906000,29
0.49,0.48,1.25,39887976,35870000,3985000,29
0.41,0.4,1.04,34293174,26418000,7827000,29
0.88,0.86,2.37,78497537,68535000,9932000,29
0.5,0.48,1.29,39968865,35951000,3994000,29
0.3,0.28,0.74,23790806,22740000,1033000,29
0.45,0.42,1.15,35297923,29143000,6029000,29
0.42,0.4,1.09,34544624,26402000,8123000,29
0.31,0.3,0.82,25914869,21751000,4143000,29
0.29,0.28,0.75,23673215,18719000,4926000,29
0.43,0.41,1.32,49636275,44666000,4962000,29
0.49,0.46,1.27,41208132,37175000,4018000,29
0.3,0.29,0.78,24632511,21651000,2952000,29
0.31,0.3,0.8,25957510,20948000,4987000,29
0.43,0.41,1.15,35641031,24715000,10874000,29
0.31,0.29,0.78,24329527,22281000,2025000,29
0.48,0.48,1.23,40613363,35651000,4951000,29
0.24,0.23,0.72,26659941,22690000,3946000,29
0.54,0.53,1.41,43959496,36892000,6979000,29
0.52,0.51,1.32,40945790,35931000,4990000,29
0.3,0.29,0.78,24838463,21770000,2968000,29
0.49,0.48,1.28,40136584,36201000,3913000,29
0.5,0.48,1.27,40219705,35171000,5024000,29
0.61,0.6,1.59,51583400,44455000,7072000,29
0.31,0.29,0.79,24434942,19326000,5085000,29
0.39,0.38,1.02,34322832,30234000,4031000,29
0.43,0.42,1.07,35396257,28294000,7073000,29
0.3,0.29,0.73,23915961,19912000,3982000,29
0.29,0.27,0.73,22720636,17734000,4926000,29
0.41,0.4,1.05,33642761,29549000,4075000,29
1.87,1.81,4.67,154474235,141794000,12067000,30
5.29,5.14,13.26,434187303,407145000,27009000,30
1.84,1.78,4.85,159039573,143992000,14999000,30
4.03,3.89,10.23,332086354,321051000,11001000,30
4.54,4.4,11.47,370261334,339219000,31020000,30
4.57,4.44,11.72,373734355,334611000,39071000,30
2.12,2.05,5.44,172607297,163602000,8978000,30
1.34,1.31,3.6,121700607,117666000,4022000,30
1.44,1.4,3.77,123644180,118636000,4984000,30
3.78,3.66,9.73,314766883,281785000,32974000,30
1.82,1.77,4.81,157499452,150402000,7018000,30
1.77,1.71,4.69,151609195,140610000,10969000,30
1.39,1.34,3.64,117793554,115768000,2013000,30
1.14,1.1,3.01,96595730,90601000,5973000,30
1.57,1.52,4.17,132595574,125595000,6977000,30
2.59,2.5,7.02,224812365,208803000,15984000,30
1.45,1.4,3.82,122582202,113488000,8959000,30
1.31,1.27,3.48,113024351,107948000,5044000,30
2.66,2.58,7.02,224869778,214846000,9992000,30
1.77,1.72,4.63,149928119,142854000,6992000,30
2.1,2.03,5.5,177636567,170622000,6984000,30
4.73,4.57,12.68,423134968,386079000,37007000,30
2.36,2.28,6.3,212093498,204084000,8003000,30
1.96,1.9,5.13,165080136,159026000,6000000,30
1.32,1.28,3.49,113866980,109856000,4031000,30
1.36,1.32,3.52,114343841,105282000,8939000,30
2.25,2.18,6.1,203588457,160649000,42906000,30
2.35,2.27,6.16,197765276,188750000,8988000,30
4.12,3.99,10.63,346097068,303075000,43010000,30
1.87,1.81,4.89,157811821,147693000,9979000,30
4.44,4.31,11.45,369412849,338305000,31028000,30
1.99,1.92,5.7,191926125,62604000,3633000,30
2.59,2.51,7.07,235773358,193776000,41951000,30
2.57,2.47,6.81,213208122,200043000,13002000,30
2.63,2.54,7.04,232371523,194445000,37892000,30
1.07,1.04,2.83,92132027,86088000,5937000,30
1.52,1.47,3.98,128655798,121549000,6974000,30
3.31,3.21,8.42,272841715,246795000,25978000,30
2.1,2.02,5.69,188490240,161505000,26917000,30
1.42,1.37,3.78,123492560,115483000,7964000,30
1.57,1.52,4.2,136842627,125836000,10985000,30
1.33,1.29,3.53,114648739,108651000,5980000,30
1.36,1.31,3.59,115355623,112329000,3008000,30
2.87,2.74,7.83,247669133,234664000,12981000,30
1.77,1.72,4.6,148284433,143254000,5008000,30
1.46,1.41,3.78,123059903,116966000,5998000,30
1.93,1.86,5.15,166201293,159057000,7002000,30
2.96,2.87,7.88,259093382,226053000,33007000,30
3,2.9,7.84,249512286,236517000,12973000,30
1.34,1.3,3.55,114928365,108913000,5995000,30
2.1,2.03,5.63,186973756,154950000,31989000,30
1.72,1.67,4.54,146605950,142574000,4016000,30
1.32,1.27,3.67,123921958,116848000,6990000,30
2.26,2.18,6.03,191234035,185210000,6006000,30
1.28,1.24,3.41,109571817,100573000,8962000,30
3.75,3.64,9.76,312736581,278706000,33964000,30
1.67,1.62,4.58,150014998,113990000,35996000,30
1.52,1.47,4.01,128812639,122766000,5988000,30
4.5,4.36,11.6,370596884,325501000,45069000,30
3.6,3.49,9.35,302392057,260314000,42050000,30
4.4,4.26,11.55,373797520,340800000,32980000,30
2.15,2.08,5.73,188939462,180896000,7995000,30
2.3,2.22,6.15,199241319,190165000,9007000,30
1.38,1.33,3.77,127042020,120055000,7003000,30
2.39,2.33,6.2,199756856,193695000,6021000,30
3.71,3.59,9.61,311142329,278107000,33012000,30
0.52,0.5,1.37,45481659,40457000,4933000,30
4.3,4.17,11.26,357864142,327783000,29980000,30
3.74,3.64,9.67,315712580,279603000,36077000,30
1.69,1.64,4.69,161115320,129069000,32017000,30
1.56,1.52,4.17,134775103,121672000,13072000,30
1.51,1.47,4.03,128649129,124471000,4015000,30
1.49,1.44,4,128936385,113807000,14974000,30
1.67,1.61,4.57,151709751,143694000,7983000,30
3.67,3.55,9.46,305466191,265388000,40058000,30
1.76,1.71,4.7,151588654,140523000,11041000,30
1.73,1.67,4.55,144562023,137525000,6975000,30
2.04,1.96,5.49,178419760,164425000,13951000,30
3.83,3.71,9.71,314154813,281125000,33014000,30
2.12,2.05,5.71,190183744,155083000,35018000,30
1.29,1.25,3.48,126744632,124360000,1989000,31
1.35,1.3,3.67,134947047,133848000,998000,31
1.59,1.54,4.21,152016502,150887000,999000,31
1.77,1.72,4.69,154048558,153045000,993000,31
1.18,1.13,3.1,109622525,109623000,0,31
0.95,0.9,2.62,94473134,89335000,5018000,31
0.65,0.64,1.75,62703307,61615000,993000,31
3.15,3.05,8.07,255683128,208713000,46935000,31
1.27,1.22,3.45,124353783,123351000,1002000,31
1.3,1.27,3.63,133883227,132873000,999000,31
1.46,1.4,3.88,139984954,139969000,0,31
1.45,1.39,3.85,137516381,137479000,0,31
0.64,0.62,1.81,66524044,58449000,8062000,31
1.69,1.62,4.47,154101147,152970000,999000,31
1.27,1.23,3.49,129735122,129727000,0,31
1.27,1.22,3.51,130017851,127878000,1998000,31
0.19,0.18,0.56,19333146,18219000,1012000,31
1.34,1.29,3.79,143978729,142986000,999000,31
1.1,1.06,3.12,118430584,116430000,1990000,31
4.39,4.23,11.79,390069025,333032000,57005000,31
4.36,4.21,11.64,387031683,345000000,42000000,31
1.26,1.21,3.4,124344990,123237000,1001000,31
1.2,1.16,3.32,122768241,121737000,997000,31
1.39,1.35,3.79,134600264,134505000,0,31
1.36,1.32,3.7,136595033,134604000,1994000,31
0.95,0.91,2.49,86175079,85157000,1001000,31
1.26,1.22,3.51,129585825,128574000,996000,31
2.19,2.13,5.8,204664584,203653000,998000,31
1.29,1.24,3.48,126615072,126615000,0,31
0.81,0.78,2.19,77598609,76610000,994000,31
1.28,1.24,3.54,128952402,127936000,999000,31
0.8,0.78,2.14,76753491,75746000,996000,31
0.15,0.15,0.41,14223095,13205000,1015000,31
0.15,0.14,0.41,14142501,13113000,1008000,31
1.3,1.25,3.58,130804150,129672000,997000,31
1.22,1.18,3.39,124306351,124295000,0,31
0.91,0.88,2.57,86877815,84867000,1996000,31
1.38,1.32,3.78,138038249,136924000,999000,31
1.35,1.31,3.76,138906895,136912000,1998000,31
1.33,1.29,3.69,136113182,135099000,1000000,31
1.27,1.23,3.52,129474914,127478000,1991000,31
1.27,1.22,3.44,126068032,125057000,1000000,31
1.51,1.46,4.05,144279456,144228000,0,31
1.41,1.37,3.75,134550043,132544000,1993000,31
2.95,2.86,7.56,264381007,262374000,1995000,31
2.76,2.68,7.39,240233084,239188000,1000000,31
1.48,1.43,3.91,138987049,137896000,999000,31
1.31,1.27,3.56,130713630,129708000,997000,31
1.46,1.42,3.6,120984994,119972000,999000,31
1.4,1.36,3.85,140605284,138596000,1994000,31
1.52,1.47,3.79,126904691,125851000,1006000,31
1.45,1.4,3.59,119995482,119861000,0,31
1.42,1.38,3.56,120185612,119173000,1001000,31
1.24,1.19,3.6,135082062,134077000,1000000,31
0.71,0.69,1.94,68035638,68020000,0,31
1.31,1.26,3.58,129930021,128924000,999000,31
0.72,0.7,2.01,73210032,72088000,1001000,31
5.12,4.94,13.63,503885037,502755000,999000,31
0.59,0.57,1.64,58918151,58823000,0,31
1.28,1.24,3.54,130761305,129649000,997000,31
1.37,1.31,3.77,137953157,136948000,999000,31
1.24,1.19,3.36,122651313,120649000,1994000,31
0.28,0.27,0.81,29339650,28341000,1012000,31
3.09,3.01,7.42,249629303,247538000,1996000,31
1.28,1.24,3.47,127092543,126082000,1000000,31
1.2,1.15,3.34,122133626,120037000,2000000,31
1.33,1.28,3.59,131248818,129165000,1987000,31
1.28,1.24,3.52,129488869,128460000,995000,31
1.27,1.23,3.43,125414399,124407000,995000,31
1.35,1.3,3.76,141048938,140039000,1000000,31
1.42,1.38,3.77,136570438,136470000,0,31
1.44,1.4,3.83,138829488,137749000,998000,31
1.33,1.29,3.59,131008897,130003000,1000000,31
0.31,0.31,0.85,27263984,18160000,9080000,31
0.14,0.13,0.36,11898786,10900000,990000,31
1.45,1.4,3.87,139982592,138919000,999000,31
1.33,1.28,3.65,135154865,134066000,1000000,31
1.29,1.25,3.57,133807485,132781000,998000,31
1.37,1.32,3.72,136276896,136175000,0,31
0.12,0.11,0.38,13519936,13495000,0,31
