@relation problema-weka.filters.unsupervised.attribute.Remove-R5-7

@attribute pkg numeric
@attribute cpu numeric
@attribute mem numeric
@attribute gpu numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
30.839035,24.754196,0.504166,?,15
10.370712,8.197281,0.180939,?,15
10.541718,8.351135,0.18248,?,15
10.585526,8.483582,0.174164,?,15
10.219543,8.054169,0.181396,?,15
10.521576,8.381973,0.178406,?,15
10.488953,8.370682,0.178986,?,15
10.465347,8.333191,0.177994,?,15
10.46965,8.397034,0.173477,?,15
10.523361,8.341537,0.181335,?,15
10.552917,8.398529,0.179779,?,15
10.383682,8.216034,0.180283,?,15
10.651611,8.495453,0.180008,?,15
10.536636,8.388031,0.179703,?,15
10.549957,8.374313,0.181503,?,15
10.600494,8.450882,0.179016,?,15
10.591187,8.344238,0.188126,?,15
10.884521,8.701355,0.181976,?,15
10.437057,8.190582,0.187134,?,15
10.565353,8.365112,0.184067,?,15
10.419495,8.233627,0.183289,?,15
9.397247,7.495377,0.159775,?,15
9.401184,7.50621,0.158264,?,15
9.27652,7.36998,0.159988,?,15
9.283264,7.312302,0.164993,?,15
9.196106,7.250839,0.162369,?,15
9.213531,7.245071,0.164383,?,15
9.252716,7.292755,0.164093,?,15
9.354874,7.431671,0.161133,?,15
9.26355,7.333405,0.161407,?,15
9.424332,7.558548,0.156586,?,15
22.737152,18.497543,0.355316,?,15
22.618317,18.390427,0.354675,?,15
22.594849,18.265961,0.358459,?,15
22.252121,17.953171,0.360184,?,15
22.319641,17.975769,0.360138,?,15
22.603912,18.290955,0.356934,?,15
22.767532,18.446442,0.359879,?,15
22.522385,18.21022,0.356888,?,15
22.673599,18.354141,0.357849,?,15
22.785019,18.523987,0.356018,?,15
8.380341,6.617661,0.147461,?,15
8.317352,6.56366,0.146255,?,15
8.283432,6.507553,0.148392,?,15
8.489685,6.78244,0.142578,?,15
8.27916,6.500519,0.148895,?,15
8.181732,6.395599,0.149017,?,15
8.452621,6.746445,0.142868,?,15
8.395142,6.65416,0.146149,?,15
8.550873,6.828156,0.144058,?,15
8.510483,6.774872,0.144379,?,15
8.551422,6.83699,0.142899,?,15
8.355911,6.604156,0.145859,?,15
8.348022,6.594986,0.146347,?,15
8.462311,6.742188,0.143616,?,15
8.322861,6.580261,0.145813,?,15
8.3815,6.62648,0.146011,?,15
8.27507,6.500732,0.148727,?,15
8.495453,6.77475,0.143356,?,15
8.362488,6.569626,0.149704,?,15
8.377914,6.627457,0.14563,?,15
9.107346,7.298141,0.152451,?,15
9.025269,7.082489,0.161972,?,15
8.949097,7.035263,0.158798,?,15
8.899414,7.026291,0.156143,?,15
8.951935,7.087082,0.155518,?,15
8.904007,7.049606,0.155182,?,15
8.880035,6.971237,0.158508,?,15
8.994736,7.128464,0.155441,?,15
8.924896,7.051956,0.156219,?,15
9.011719,7.133682,0.156448,?,15
10.731964,8.471512,0.187607,?,15
10.761826,8.541183,0.18692,?,15
10.978775,8.816376,0.181107,?,15
10.893021,8.627365,0.18779,?,15
10.816376,8.607208,0.182724,?,15
10.858826,8.606277,0.187164,?,15
10.919464,8.652847,0.189163,?,15
10.881958,8.636612,0.186417,?,15
10.975037,8.76709,0.184067,?,15
10.966812,8.745255,0.18457,?,15
11.575531,9.229797,0.194611,?,15
11.339813,8.943176,0.198074,?,15
11.438278,9.073334,0.195389,?,15
11.235657,8.852341,0.197662,?,15
11.453293,9.099838,0.196579,?,15
11.384537,9.031097,0.194809,?,15
11.479675,9.118118,0.195114,?,15
11.424011,9.054993,0.196045,?,15
11.64325,9.230469,0.199799,?,15
11.287277,8.896271,0.199265,?,15
11.788422,9.506088,0.189194,?,15
11.641815,9.306671,0.193527,?,15
11.503586,9.08551,0.200195,?,15
11.529541,9.15448,0.197571,?,15
11.42128,9.070786,0.194534,?,15
11.471252,9.110764,0.195557,?,15
11.509521,9.149078,0.195953,?,15
11.6539,9.292725,0.196579,?,15
11.493683,9.126572,0.195923,?,15
11.535614,9.149902,0.197449,?,15
11.309082,9.015594,0.190857,?,15
11.074814,8.774475,0.190613,?,15
11.158371,8.892365,0.187531,?,15
10.938492,8.671646,0.189499,?,15
10.809631,8.490524,0.19223,?,15
11.086517,8.778961,0.19249,?,15
10.877441,8.535995,0.192566,?,15
10.980606,8.726883,0.187637,?,15
11.136597,8.834259,0.190552,?,15
10.981293,8.745255,0.186142,?,15
11.405396,8.815125,0.179123,?,16
11.151749,8.61261,0.17569,?,16
11.17601,8.618668,0.17662,?,16
11.288986,8.698822,0.178558,?,16
11.023285,8.443771,0.17868,?,16
11.29213,8.700394,0.179031,?,16
11.231339,8.641922,0.178421,?,16
11.965057,9.353424,0.177658,?,16
11.290802,8.701096,0.178253,?,16
11.195419,8.592331,0.178558,?,16
16.147385,12.825439,0.279449,?,16
15.996811,12.679047,0.279449,?,16
16.143829,12.806747,0.279495,?,16
16.155807,12.892975,0.274124,?,16
16.06311,12.802277,0.273605,?,16
16.231827,12.928497,0.278244,?,16
17.450775,14.069153,0.279449,?,16
16.260193,12.968185,0.276657,?,16
16.343521,13.026398,0.278381,?,16
16.053619,12.720535,0.280457,?,16
19.452805,15.500305,0.331436,?,16
19.270737,15.25322,0.337387,?,16
19.361267,15.40007,0.333817,?,16
19.461761,15.541534,0.328949,?,16
19.153534,15.159851,0.335342,?,16
19.203461,15.177673,0.337677,?,16
19.301178,15.340179,0.332275,?,16
19.274246,15.248199,0.338226,?,16
19.428741,15.473175,0.332092,?,16
19.260864,15.281784,0.334351,?,16
19.538513,15.439392,0.343704,?,16
19.810837,15.730423,0.341187,?,16
19.557526,15.497894,0.340515,?,16
19.87149,15.87355,0.335922,?,16
19.540634,15.435623,0.344559,?,16
19.602249,15.563034,0.338974,?,16
19.628525,15.538544,0.343918,?,16
19.554474,15.447037,0.344269,?,16
19.578217,15.518906,0.34137,?,16
19.510406,15.424637,0.342453,?,16
23.262543,18.513489,0.400742,?,16
23.424225,18.670044,0.399979,?,16
23.348877,18.592972,0.399933,?,16
23.417053,18.680603,0.399292,?,16
23.301041,18.539841,0.400131,?,16
23.370865,18.596313,0.403458,?,16
23.288055,18.489334,0.404083,?,16
23.482468,18.722946,0.400558,?,16
23.307907,18.548691,0.400162,?,16
23.462006,18.696884,0.400345,?,16
11.228561,8.878204,0.195984,?,16
11.194809,8.861954,0.194458,?,16
11.214874,8.921402,0.191574,?,16
11.10498,8.781738,0.194641,?,16
11.052139,8.719452,0.194687,?,16
11.057281,8.740097,0.193161,?,16
11.006378,8.699127,0.193802,?,16
11.279556,8.934219,0.196091,?,16
11.134155,8.745972,0.199463,?,16
11.286072,8.95961,0.193726,?,16
18.640289,14.725037,0.327148,?,16
18.630569,14.7603,0.324417,?,16
18.736237,14.865707,0.325073,?,16
18.46492,14.584366,0.325638,?,16
18.726837,14.821457,0.327087,?,16
18.492813,14.599411,0.32608,?,16
18.703857,14.835251,0.324188,?,16
18.578674,14.699142,0.325714,?,16
18.536041,14.674377,0.323944,?,16
18.78212,14.91423,0.324356,?,16
19.821732,15.845978,0.332245,?,16
19.696213,15.684555,0.33519,?,16
19.598633,15.577011,0.336914,?,16
19.826157,15.824707,0.335968,?,16
19.787323,15.813187,0.333206,?,16
19.810318,15.802872,0.334808,?,16
19.7836,15.804718,0.333282,?,16
19.963669,15.959717,0.335022,?,16
19.732834,15.693481,0.337433,?,16
19.563217,15.55835,0.335663,?,16
18.018341,14.297852,0.313385,?,16
18.162582,14.392288,0.316574,?,16
18.229858,14.558395,0.309158,?,16
18.064026,14.371246,0.31102,?,16
17.966904,14.203644,0.31514,?,16
18.032043,14.323868,0.312164,?,16
17.957581,14.232941,0.313461,?,16
18.285553,14.547272,0.313766,?,16
18.081619,14.371307,0.312775,?,16
18.006317,14.24646,0.315384,?,16
19.761765,15.708237,0.33989,?,16
19.614609,15.600311,0.336533,?,16
19.778412,15.689728,0.341156,?,16
19.623581,15.559723,0.339569,?,16
19.662399,15.636215,0.337601,?,16
19.634415,15.595383,0.338562,?,16
19.764023,15.750702,0.336411,?,16
19.711533,15.700607,0.336212,?,16
19.574265,15.581116,0.334625,?,16
20.008835,15.971344,0.337372,?,16
18.79892,14.91127,0.324966,?,16
18.55806,14.623383,0.327927,?,16
18.768661,14.913696,0.322327,?,16
18.744278,14.936676,0.319336,?,16
18.751465,14.844452,0.326569,?,16
18.603241,14.668854,0.329407,?,16
18.506241,14.609314,0.325394,?,16
18.520325,14.629715,0.326309,?,16
18.858231,14.973648,0.324951,?,16
18.708466,14.83316,0.32486,?,16
19.308945,15.334381,0.333176,?,16
19.317474,15.385071,0.328766,?,16
19.04129,15.091553,0.331345,?,16
19.43248,15.456024,0.332275,?,16
19.376114,15.471115,0.327255,?,16
19.200317,15.195251,0.333435,?,16
19.213074,15.234177,0.332611,?,16
18.992599,15.03067,0.331955,?,16
19.14151,15.201355,0.330383,?,16
19.304535,15.325317,0.332077,?,16
16.813995,13.369247,0.288788,?,16
16.88768,13.478607,0.287033,?,16
16.753387,13.320755,0.288132,?,16
16.898911,13.490402,0.286331,?,16
16.751556,13.331345,0.286621,?,16
16.858643,13.446564,0.285919,?,16
16.839935,13.416458,0.287308,?,16
16.809692,13.35231,0.288773,?,16
16.883011,13.461929,0.28688,?,16
17.040314,13.63829,0.284653,?,16
24.660446,19.688416,0.38179,?,16
24.678421,19.780853,0.378677,?,16
24.746124,19.699326,0.38736,?,16
24.628143,19.664276,0.38179,?,16
24.871201,19.930084,0.382385,?,16
25.168396,20.131424,0.387314,?,16
24.975693,20.038528,0.381683,?,16
24.740189,19.759842,0.38237,?,16
24.965897,20.038345,0.378891,?,16
24.802322,19.777054,0.385437,?,16
40.020264,32.705856,0.61087,?,16
41.121445,33.592606,0.624573,?,16
40.873642,33.339706,0.62883,?,16
40.92952,33.457382,0.625717,?,16
41.247849,33.680908,0.624298,?,16
41.091232,33.627609,0.624725,?,16
41.340469,33.793411,0.62674,?,16
40.765442,33.272507,0.627045,?,16
41.076752,33.506805,0.622589,?,16
41.077728,33.545288,0.628891,?,16
12.406815,9.971146,0.204651,?,16
12.325012,9.856216,0.205765,?,16
12.159927,9.691223,0.207184,?,16
12.335556,9.829193,0.208618,?,16
12.327087,9.862259,0.205139,?,16
12.43866,9.978867,0.205292,?,16
12.252747,9.743668,0.208054,?,16
12.133301,9.68457,0.20488,?,16
12.174271,9.679138,0.208206,?,16
12.295837,9.817719,0.206848,?,16
18.389236,14.558243,0.319778,?,16
21.636734,17.803711,0.318466,?,16
18.511353,14.737396,0.315536,?,16
18.580994,14.779388,0.316925,?,16
18.422882,14.588562,0.319565,?,16
18.535248,14.71048,0.319122,?,16
18.284866,14.527634,0.315186,?,16
18.464706,14.668015,0.316772,?,16
18.463318,14.651535,0.317413,?,16
18.344742,14.526703,0.319153,?,16
18.56041,14.729019,0.318222,?,16
18.421875,14.544418,0.321732,?,16
18.510178,14.65741,0.321152,?,16
18.471939,14.705902,0.31514,?,16
18.422379,14.562317,0.32045,?,16
18.516907,14.677567,0.318207,?,16
18.379913,14.530853,0.320282,?,16
18.547241,14.687164,0.321472,?,16
18.49791,14.664017,0.317886,?,16
18.348877,14.517288,0.319199,?,16
37.640503,30.976822,0.556351,?,16
37.863129,31.130661,0.560852,?,16
37.640274,30.970337,0.556473,?,16
37.728973,30.921295,0.563751,?,16
37.799911,31.061813,0.559418,?,16
37.52861,30.764526,0.563873,?,16
37.49855,30.795471,0.561951,?,16
37.873489,31.073898,0.563354,?,16
37.422882,30.68898,0.563263,?,16
37.716339,30.915192,0.565933,?,16
13.680634,10.863129,0.234406,?,16
13.798492,11.037613,0.231232,?,16
13.686478,10.915924,0.232254,?,16
13.531967,10.761276,0.231979,?,16
13.58374,10.837784,0.230301,?,16
13.578751,10.814255,0.23172,?,16
13.604462,10.838928,0.231705,?,16
13.674225,10.910126,0.231964,?,16
13.691315,10.917969,0.232346,?,16
13.562637,10.803146,0.231064,?,16
34.884201,27.431335,0.636658,?,17
35.450989,27.957672,0.635788,?,17
35.838043,28.40155,0.633148,?,17
35.527618,28.070099,0.63237,?,17
35.253159,27.747391,0.635422,?,17
35.652557,28.236862,0.629715,?,17
35.14093,27.657913,0.634232,?,17
36.964081,29.4245,0.634689,?,17
35.566589,28.102448,0.633743,?,17
35.44313,27.958405,0.633423,?,17
40.759125,32.189468,0.725861,?,17
40.531784,31.952515,0.723541,?,17
41.18869,32.692551,0.718414,?,17
40.816711,32.239883,0.725357,?,17
40.838638,32.236053,0.724899,?,17
40.965057,32.34787,0.726151,?,17
41.129791,32.504227,0.727417,?,17
40.517883,31.922348,0.725006,?,17
41.279373,32.710297,0.724106,?,17
41.112015,32.475555,0.726807,?,17
58.528488,47.885468,0.895554,?,17
57.807129,47.242767,0.890472,?,17
57.66507,47.118881,0.888123,?,17
57.787247,47.197128,0.891281,?,17
58.524811,47.945618,0.891083,?,17
57.841171,47.271286,0.892014,?,17
58.01033,47.371643,0.896805,?,17
57.891968,47.294388,0.890976,?,17
58.516785,47.828079,0.897354,?,17
58.653702,47.979065,0.894211,?,17
40.415527,31.8974,0.716904,?,17
40.546677,32.011871,0.719208,?,17
40.081848,31.532227,0.719421,?,17
40.194458,31.653946,0.716965,?,17
40.130051,31.640747,0.716553,?,17
40.456345,31.949539,0.716278,?,17
40.726151,32.155014,0.720276,?,17
40.262848,31.71936,0.718185,?,17
40.275436,31.736069,0.71814,?,17
40.537766,31.963791,0.719589,?,17
35.605286,28.241364,0.619202,?,17
35.701523,28.283417,0.622498,?,17
35.697784,28.305542,0.62085,?,17
35.614731,28.260254,0.620728,?,17
35.621719,28.258636,0.619965,?,17
35.815826,28.392014,0.621063,?,17
35.8134,28.403015,0.620834,?,17
35.534164,28.153549,0.621613,?,17
35.72876,28.292618,0.62381,?,17
35.853729,28.426559,0.62265,?,17
40.445923,31.897263,0.718018,?,17
40.628937,32.081436,0.717499,?,17
40.711624,32.091507,0.72139,?,17
40.804184,32.195206,0.720276,?,17
40.684433,32.097656,0.721649,?,17
40.832718,32.289627,0.717545,?,17
40.781006,32.23204,0.719177,?,17
40.432098,31.859085,0.72113,?,17
40.956863,32.44548,0.715637,?,17
40.797592,32.201187,0.720764,?,17
54.628357,43.66925,0.911057,?,17
54.234818,43.360764,0.908035,?,17
54.262054,43.358459,0.908585,?,17
54.187134,43.312714,0.907852,?,17
54.196304,43.368317,0.903641,?,17
54.63652,43.699707,0.908615,?,17
54.263855,43.394424,0.906815,?,17
54.217819,43.305649,0.906418,?,17
54.512955,43.539993,0.908081,?,17
54.154022,43.315063,0.904556,?,17
40.126938,32.023911,0.6819,?,17
40.389511,32.220535,0.682007,?,17
41.55014,33.412018,0.683899,?,17
40.42952,32.261917,0.681076,?,17
40.351547,32.153488,0.684372,?,17
39.983078,31.849304,0.684448,?,17
40.875916,32.687363,0.683243,?,17
43.381958,35.154099,0.687103,?,17
40.416885,32.199814,0.685516,?,17
40.599045,32.420959,0.682724,?,17
36.235428,28.632736,0.636002,?,17
36.019028,28.502686,0.632782,?,17
36.516907,29.027328,0.631058,?,17
36.116608,28.578995,0.630264,?,17
35.900284,28.378601,0.633102,?,17
36.097961,28.533676,0.6362,?,17
36.199326,28.592407,0.636475,?,17
35.999313,28.483246,0.632767,?,17
36.203781,28.658585,0.632339,?,17
35.962601,28.414703,0.635757,?,17
41.158447,32.469131,0.724716,?,17
41.470779,32.846252,0.722595,?,17
41.108932,32.479202,0.724854,?,17
41.201157,32.555054,0.726669,?,17
41.145721,32.543396,0.721237,?,17
41.51088,32.881317,0.722992,?,17
41.088669,32.437454,0.726776,?,17
41.332794,32.700989,0.722565,?,17
41.151138,32.503906,0.726242,?,17
41.299881,32.605164,0.725143,?,17
41.897949,34.125137,0.652634,?,17
42.257446,34.465607,0.652313,?,17
42.124374,34.25705,0.653107,?,17
42.352722,34.474396,0.652573,?,17
42.26059,34.385437,0.655762,?,17
42.125458,34.175568,0.658981,?,17
42.484314,34.594513,0.652756,?,17
41.920181,34.074738,0.654419,?,17
42.024139,34.176849,0.65155,?,17
42.250427,34.425018,0.650223,?,17
41.099396,32.505905,0.715485,?,17
40.969818,32.35141,0.717224,?,17
40.998886,32.422913,0.714966,?,17
40.742538,32.131424,0.717331,?,17
41.018097,32.366211,0.720398,?,17
40.788651,32.142502,0.719376,?,17
40.830368,32.224991,0.71553,?,17
41.080917,32.491669,0.715256,?,17
40.855896,32.246719,0.715714,?,17
40.979126,32.360229,0.71727,?,17
41.395889,32.825653,0.716461,?,17
40.798019,32.234039,0.719147,?,17
41.050903,32.462128,0.721954,?,17
40.872467,32.210617,0.721634,?,17
40.943451,32.351837,0.721695,?,17
40.97876,32.423553,0.718552,?,17
40.958099,32.337463,0.721588,?,17
41.051758,32.403305,0.719971,?,17
41.22168,32.662323,0.715775,?,17
40.90799,32.324432,0.721832,?,17
11.446457,9.076935,0.196869,?,17
11.468277,9.01889,0.202362,?,17
11.361938,8.943222,0.201019,?,17
11.470657,9.038223,0.202621,?,17
11.452484,9.026688,0.201767,?,17
11.553665,9.197037,0.195923,?,17
11.531082,9.125763,0.199356,?,17
11.4655,9.061996,0.200653,?,17
11.522385,9.184921,0.196304,?,17
11.492249,9.054993,0.202545,?,17
36.273987,28.690567,0.635834,?,17
36.35498,28.807251,0.634842,?,17
36.421234,28.867264,0.635513,?,17
36.342529,28.811661,0.633133,?,17
36.427231,28.965286,0.626892,?,17
36.203262,28.667679,0.633163,?,17
36.42926,28.864197,0.636566,?,17
36.290863,28.74559,0.634323,?,17
36.238434,28.737885,0.630219,?,17
36.698044,29.161163,0.630066,?,17
40.950775,32.330704,0.720261,?,17
41.013199,32.415131,0.716583,?,17
40.919983,32.314392,0.717743,?,17
41.022934,32.405746,0.717361,?,17
41.038834,32.409378,0.717789,?,17
40.932541,32.401321,0.714127,?,17
40.841476,32.343536,0.714386,?,17
40.88652,32.246933,0.719757,?,17
40.8004,32.217285,0.721191,?,17
41.193008,32.575256,0.716934,?,17
44.660751,36.483261,0.679092,?,17
44.471237,36.278107,0.679626,?,17
44.290085,36.192932,0.679138,?,17
44.498032,36.299301,0.682327,?,17
44.663834,36.467621,0.679428,?,17
44.345856,36.275604,0.677124,?,17
44.764252,36.604095,0.677063,?,17
44.235718,36.149918,0.679123,?,17
44.76973,36.576767,0.67955,?,17
44.76123,36.599365,0.676712,?,17
36.707642,29.082901,0.637268,?,17
36.695313,29.112198,0.635483,?,17
36.670029,29.0858,0.638168,?,17
36.596893,28.968521,0.63533,?,17
36.480988,28.897842,0.637619,?,17
36.975479,29.357117,0.635178,?,17
36.650238,29.08812,0.636047,?,17
36.868423,29.262863,0.633957,?,17
36.46019,28.837173,0.637512,?,17
36.448517,28.867783,0.637466,?,17
36.591766,29.013733,0.630936,?,17
36.546448,28.98436,0.631226,?,17
36.486633,28.904205,0.63208,?,17
36.444,28.862915,0.631638,?,17
36.467896,28.894958,0.63121,?,17
36.16478,28.645798,0.630905,?,17
36.232483,28.678894,0.633484,?,17
36.148102,28.579773,0.635437,?,17
36.352798,28.747665,0.633743,?,17
36.269669,28.710571,0.634995,?,17
38.9646,32.013718,0.580551,?,17
38.597549,31.644943,0.579941,?,17
39.273026,32.254456,0.578079,?,17
39.008896,31.996582,0.579987,?,17
39.05748,32.095978,0.576431,?,17
39.077255,32.146423,0.578995,?,17
39.171188,32.244675,0.578323,?,17
39.049881,32.035904,0.579926,?,17
39.045532,32.061066,0.578522,?,17
38.644836,31.693649,0.579254,?,17
95.810532,76.86763,1.513168,?,18
96.492889,77.441666,1.513718,?,18
96.651398,77.52446,1.515274,?,18
98.394699,79.311142,1.512451,?,18
96.859711,77.716736,1.515381,?,18
97.585281,78.43306,1.517212,?,18
97.539581,78.388443,1.514038,?,18
97.872208,78.771729,1.513107,?,18
97.106308,78.094757,1.51088,?,18
98.638138,79.340759,1.522125,?,18
16.926163,13.249741,0.248016,?,18
16.65657,12.976593,0.248001,?,18
16.803207,13.13974,0.246338,?,18
16.795731,13.137299,0.245865,?,18
16.840195,13.142838,0.248108,?,18
16.945999,13.273071,0.247025,?,18
16.852509,13.186417,0.245987,?,18
16.738617,13.034256,0.248703,?,18
16.831604,13.127243,0.24823,?,18
16.811996,13.188232,0.242783,?,18
26.512009,20.790863,0.416321,?,18
26.499451,20.794266,0.415421,?,18
26.239944,20.481537,0.420624,?,18
26.066696,20.330734,0.419586,?,18
26.358994,20.683746,0.414124,?,18
26.401932,20.665512,0.418442,?,18
26.196823,20.441559,0.4207,?,18
26.163574,20.442917,0.418274,?,18
26.392639,20.612213,0.420303,?,18
26.382401,20.622864,0.420685,?,18
46.388138,37.372269,0.755859,?,18
46.630585,37.613327,0.755783,?,18
46.364868,37.315155,0.758347,?,18
46.715347,37.771545,0.749954,?,18
46.537964,37.483871,0.759048,?,18
46.453995,37.461884,0.753021,?,18
46.115295,37.095749,0.755096,?,18
46.443085,37.463333,0.752716,?,18
46.46637,37.390579,0.759201,?,18
46.660339,37.697708,0.750809,?,18
79.681229,64.222794,1.240524,?,18
79.049606,63.7202,1.238785,?,18
78.958542,63.537537,1.244827,?,18
78.666977,63.290756,1.242783,?,18
79.222092,63.866776,1.240494,?,18
79.164383,63.843185,1.23912,?,18
79.057755,63.711014,1.242188,?,18
78.97554,63.646942,1.23938,?,18
78.859436,63.507843,1.240173,?,18
79.198547,63.872208,1.235901,?,18
56.643784,45.071915,0.864777,?,18
57.24884,45.641922,0.863647,?,18
56.864868,45.29361,0.864258,?,18
56.768906,45.246399,0.860992,?,18
57.485504,45.781174,0.872665,?,18
57.383926,45.654465,0.867996,?,18
57.114761,45.473648,0.870453,?,18
57.548569,45.743561,0.87265,?,18
56.759476,45.178528,0.865601,?,18
57.378494,45.677292,0.870331,?,18
12.748184,10.148651,0.211884,?,18
12.551041,9.987091,0.212067,?,18
12.706406,10.197571,0.207657,?,18
12.545013,9.951279,0.214539,?,18
12.715256,10.131927,0.212067,?,18
12.589813,10.034531,0.211548,?,18
12.695892,10.085587,0.213669,?,18
12.518417,9.970978,0.210983,?,18
12.78685,10.220703,0.210205,?,18
12.499924,9.944122,0.211365,?,18
31.069473,24.390076,0.480179,?,18
31.246445,24.572357,0.478531,?,18
32.513763,25.744202,0.485428,?,18
30.944046,24.304352,0.481506,?,18
31.050583,24.398788,0.482452,?,18
31.181946,24.551117,0.480026,?,18
30.740646,24.095261,0.482697,?,18
31.215012,24.588821,0.480942,?,18
30.964401,24.319901,0.480331,?,18
34.683792,27.928558,0.484222,?,18
48.854218,38.869278,0.759491,?,18
49.128433,39.145859,0.757996,?,18
48.82222,38.84166,0.760071,?,18
48.664063,38.664627,0.762802,?,18
48.694458,38.68161,0.763809,?,18
48.763397,38.78244,0.76326,?,18
48.540329,38.615601,0.760712,?,18
48.913696,38.917953,0.763046,?,18
48.703018,38.693222,0.763046,?,18
48.751358,38.726456,0.763626,?,18
21.240829,17.028671,0.348099,?,18
20.98175,16.708481,0.353241,?,18
20.809219,16.565308,0.353699,?,18
20.773224,16.532242,0.353394,?,18
20.935486,16.707275,0.350952,?,18
20.872162,16.627319,0.350342,?,18
20.962616,16.679901,0.354156,?,18
21.194611,17.007507,0.344559,?,18
20.94252,16.691101,0.352554,?,18
20.828827,16.587692,0.352036,?,18
26.305466,20.582779,0.413559,?,18
26.356628,20.684448,0.409973,?,18
26.207336,20.459518,0.415314,?,18
26.108276,20.399185,0.412857,?,18
26.186707,20.457214,0.413376,?,18
26.235413,20.468506,0.416077,?,18
26.055466,20.377869,0.412415,?,18
26.364929,20.661972,0.413315,?,18
26.104248,20.395691,0.415863,?,18
26.319824,20.622101,0.412125,?,18
26.790329,21.016006,0.414734,?,18
26.642868,20.825516,0.417358,?,18
26.396759,20.635651,0.416443,?,18
26.639343,20.781494,0.421646,?,18
26.459137,20.663742,0.420731,?,18
26.503479,20.667114,0.420105,?,18
26.638199,20.871292,0.418671,?,18
26.389725,20.620438,0.419617,?,18
26.677994,20.88092,0.419113,?,18
26.520889,20.747711,0.41835,?,18
16.549408,13.233994,0.271027,?,18
16.478546,13.192337,0.272369,?,18
16.480133,13.147263,0.273224,?,18
16.488617,13.25589,0.267563,?,18
16.41304,13.130508,0.270584,?,18
16.547775,13.23613,0.271072,?,18
16.519531,13.185852,0.271576,?,18
16.361313,13.005341,0.274384,?,18
16.419464,13.121368,0.27095,?,18
16.458359,13.166306,0.270615,?,18
26.775391,21.483948,0.439377,?,18
26.786743,21.466446,0.439728,?,18
27.020538,21.671417,0.439819,?,18
26.925491,21.641693,0.437317,?,18
27.092117,21.700974,0.44136,?,18
26.724075,21.417084,0.439789,?,18
27.282837,21.863876,0.438538,?,18
26.860733,21.513504,0.439926,?,18
27.042725,21.673645,0.438644,?,18
26.802185,21.408188,0.441498,?,18
21.050034,16.740036,0.352814,?,18
20.743652,16.505234,0.35141,?,18
20.853775,16.643677,0.348846,?,18
20.857544,16.628708,0.350037,?,18
20.905441,16.671875,0.350189,?,18
20.938751,16.663818,0.353378,?,18
20.847824,16.621719,0.349777,?,18
20.925003,16.68541,0.349167,?,18
20.89003,16.6082,0.35405,?,18
21.043854,16.803955,0.349991,?,18
26.003052,20.286697,0.410873,?,18
25.882553,20.246567,0.40773,?,18
26.067871,20.36174,0.40979,?,18
25.798492,20.084808,0.411331,?,18
26.119659,20.414597,0.409622,?,18
25.869019,20.172913,0.411652,?,18
26.099136,20.368256,0.411453,?,18
26.050003,20.339661,0.411743,?,18
25.967361,20.250534,0.411224,?,18
26.227417,20.518005,0.41124,?,18
18.34343,14.605728,0.306458,?,18
18.4758,14.7267,0.307297,?,18
18.223587,14.535187,0.306046,?,18
18.356033,14.585938,0.309418,?,18
18.741837,15.094101,0.300659,?,18
18.33075,14.66571,0.303391,?,18
18.344757,14.573364,0.309418,?,18
18.091629,14.35643,0.309235,?,18
18.369293,14.585754,0.310242,?,18
18.521225,14.795044,0.304489,?,18
27.948593,21.845322,0.445328,?,18
27.698029,21.625275,0.447403,?,18
27.873596,21.808395,0.445755,?,18
28.12883,22.025269,0.444351,?,18
28.058273,21.942505,0.449036,?,18
27.808121,21.677444,0.447998,?,18
27.87175,21.788315,0.446014,?,18
28.125397,22.012039,0.445694,?,18
27.837433,21.716568,0.448761,?,18
28.078186,21.997787,0.446457,?,18
60.525452,48.230011,0.917191,?,18
60.204346,47.981506,0.913315,?,18
60.641708,48.348404,0.916138,?,18
60.166931,47.91124,0.91449,?,18
60.442551,48.161087,0.913162,?,18
60.224182,47.946274,0.916122,?,18
60.088577,47.890076,0.911057,?,18
60.689682,48.342529,0.916946,?,18
60.286407,48.004257,0.914459,?,18
60.439133,48.136749,0.916092,?,18
26.279755,20.542145,0.415512,?,18
26.242538,20.538025,0.412842,?,18
26.588608,20.88649,0.410156,?,18
26.390289,20.606201,0.413635,?,18
26.138596,20.431534,0.41185,?,18
26.240234,20.462296,0.416367,?,18
26.157379,20.450073,0.412186,?,18
26.389099,20.656006,0.415329,?,18
26.106766,20.391678,0.413879,?,18
26.396576,20.719391,0.409927,?,18
54.483551,44.341797,0.847443,?,19
55.588593,45.455917,0.844162,?,19
54.865005,44.771149,0.84288,?,19
54.818542,44.73114,0.84256,?,19
56.540237,46.372513,0.842285,?,19
55.061203,44.979355,0.840759,?,19
55.321442,45.17482,0.842468,?,19
54.584381,44.444702,0.844345,?,19
54.847168,44.734406,0.843689,?,19
55.046524,44.914658,0.843857,?,19
19.474503,15.372849,0.331879,?,19
19.424271,15.335892,0.330627,?,19
19.254501,15.247177,0.325058,?,19
19.333176,15.214355,0.334747,?,19
19.229538,15.155258,0.330643,?,19
19.712936,15.614777,0.332001,?,19
19.419647,15.324097,0.332092,?,19
19.331848,15.215363,0.332977,?,19
